"Language","ISO_code","Phoible_code","Meaning","Form","Trill","Dataset","Latitude","Longitude","Family","Branch","Area","Continent","Rough.M","rough","R_type","r","l","revision","Form_norm","Latitude_fixed","Longitude_fixed"
"Belarusian","bel","bel","gelatinous","сцюдзяністы","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.2,FALSE,NA,FALSE,FALSE,"trilled","сцюдзяністы",54,28
"Belarusian","bel","bel","bald","пляшывы","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.1,FALSE,NA,FALSE,TRUE,"trilled","пляшывы",54,28
"Belarusian","bel","bel","creamy","сметанковы","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-4.8,FALSE,NA,FALSE,FALSE,"trilled","сметанковы",54,28
"Belarusian","bel","bel","varnished","лакаваны","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-3.7,FALSE,NA,FALSE,TRUE,"trilled","лакаваны",54,28
"Belarusian","bel","bel","holey","дзіравы","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",2,TRUE,NA,TRUE,FALSE,"trilled","дзіравы",54,28
"Belarusian","bel","bel","grimy","мурзаты","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-1.2,FALSE,NA,TRUE,FALSE,"trilled","мурзаты",54,28
"Belarusian","bel","bel","oily","масляністы","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-6.2,FALSE,NA,FALSE,TRUE,"trilled","масляністы",54,28
"Belarusian","bel","bel","crumbly","рассыпісты","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.2,TRUE,NA,TRUE,FALSE,"trilled","рассыпісты",54,28
"Belarusian","bel","bel","perforated","перфараваны","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0.4,TRUE,NA,TRUE,FALSE,"trilled","перфараваны",54,28
"Belarusian","bel","bel","scaly","лускаваты","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",1.9,TRUE,NA,FALSE,TRUE,"trilled","лускаваты",54,28
"Belarusian","bel","bel","dusty","пыльны","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-0.8,FALSE,NA,FALSE,TRUE,"trilled","пыльны",54,28
"Belarusian","bel","bel","ragged","абарваны","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",3.3,TRUE,NA,TRUE,FALSE,"trilled","абарваны",54,28
"Belarusian","bel","bel","scrunchy","гумка для валасоў","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0.6,TRUE,NA,FALSE,TRUE,"trilled","гумка для валасоў",54,28
"Belarusian","bel","bel","fibrous","кудзелісты","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",2.3,TRUE,NA,FALSE,TRUE,"trilled","кудзелісты",54,28
"Belarusian","bel","bel","silky","шаўкавісты","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.9,FALSE,NA,FALSE,FALSE,"trilled","шаўкавісты",54,28
"Belarusian","bel","bel","satiny","атл`асный","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.3,FALSE,NA,FALSE,TRUE,"trilled","атл`асный",54,28
"Belarusian","bel","bel","smooth","гладкі","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-6.9,FALSE,NA,FALSE,TRUE,"trilled","гладкі",54,28
"Belarusian","bel","bel","bristly","шчаціністы","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",4.4,TRUE,NA,FALSE,FALSE,"trilled","шчаціністы",54,28
"Belarusian","bel","bel","rocky","скалісты","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",4.8,TRUE,NA,FALSE,TRUE,"trilled","скалісты",54,28
"Belarusian","bel","bel","hairy","валасаты","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",0,TRUE,NA,FALSE,TRUE,"trilled","валасаты",54,28
"Belarusian","bel","bel","furry","пухнаты","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-2.8,FALSE,NA,FALSE,FALSE,"trilled","пухнаты",54,28
"Belarusian","bel","bel","woven","тканы","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-0.2,FALSE,NA,FALSE,FALSE,"trilled","тканы",54,28
"Belarusian","bel","bel","greasy","сальны","yes","Google",54,28,"Indo-European","Balto-Slavic","Inner Asia","N-C Asia",-5.1,FALSE,NA,FALSE,TRUE,"trilled","сальны",54,28
"Bulgarian","bul","bul","abrasive","абразив","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.3,TRUE,"trill",TRUE,FALSE,"trilled","абразив",43.3646,25.047
"Bulgarian","bul","bul","slippery","хлъзгав","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,"trill",FALSE,TRUE,"trilled","хлъзгав",43.3646,25.047
"Bulgarian","bul","bul","rough","груб","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.2,TRUE,"trill",TRUE,FALSE,"trilled","груб",43.3646,25.047
"Bulgarian","bul","bul","jagged","назъбен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.3,TRUE,"trill",FALSE,FALSE,"trilled","назъбен",43.3646,25.047
"Bulgarian","bul","bul","textured","текстуриран","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.8,TRUE,"trill",TRUE,FALSE,"trilled","текстуриран",43.3646,25.047
"Bulgarian","bul","bul","wooden","дървен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",1.3,TRUE,"trill",TRUE,FALSE,"trilled","дървен",43.3646,25.047
"Bulgarian","bul","bul","metallic","метален","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-1.9,FALSE,"trill",FALSE,TRUE,"trilled","метален",43.3646,25.047
"Bulgarian","bul","bul","polished","полиран","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.3,FALSE,"trill",TRUE,TRUE,"trilled","полиран",43.3646,25.047
"Bulgarian","bul","bul","painted","боядисан","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-3,FALSE,"trill",FALSE,FALSE,"trilled","боядисан",43.3646,25.047
"Bulgarian","bul","bul","fine","глоба","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.2,FALSE,"trill",FALSE,TRUE,"trilled","глоба",43.3646,25.047
"Bulgarian","bul","bul","sandy","пясъчен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.9,TRUE,"trill",FALSE,FALSE,"trilled","пясъчен",43.3646,25.047
"Bulgarian","bul","bul","icy","леден","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.3,FALSE,"trill",FALSE,TRUE,"trilled","леден",43.3646,25.047
"Bulgarian","bul","bul","ceramic","керамичен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.5,FALSE,"trill",TRUE,FALSE,"trilled","керамичен",43.3646,25.047
"Bulgarian","bul","bul","bald","плешив","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.1,FALSE,"trill",FALSE,TRUE,"trilled","плешив",43.3646,25.047
"Bulgarian","bul","bul","corroded","корозирали","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,"trill",TRUE,TRUE,"trilled","корозирали",43.3646,25.047
"Bulgarian","bul","bul","oily","мазен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,"trill",FALSE,FALSE,"trilled","мазен",43.3646,25.047
"Bulgarian","bul","bul","perforated","перфориран","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.4,TRUE,"trill",TRUE,FALSE,"trilled","перфориран",43.3646,25.047
"Bulgarian","bul","bul","dusty","прашен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-0.8,FALSE,"trill",TRUE,FALSE,"trilled","прашен",43.3646,25.047
"Bulgarian","bul","bul","cracked","напукан","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,"trill",FALSE,FALSE,"trilled","напукан",43.3646,25.047
"Bulgarian","bul","bul","ragged","дрипав","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.3,TRUE,"trill",TRUE,FALSE,"trilled","дрипав",43.3646,25.047
"Bulgarian","bul","bul","fibrous","влакнест","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.3,TRUE,"trill",FALSE,TRUE,"trilled","влакнест",43.3646,25.047
"Bulgarian","bul","bul","smooth","гладък","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","гладък",43.3646,25.047
"Bulgarian","bul","bul","sleek","лъскав","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.6,FALSE,"trill",FALSE,TRUE,"trilled","лъскав",43.3646,25.047
"Bulgarian","bul","bul","grainy","зърнест","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.9,TRUE,"trill",TRUE,FALSE,"trilled","зърнест",43.3646,25.047
"Bulgarian","bul","bul","rocky","скалист","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",4.8,TRUE,"trill",FALSE,TRUE,"trilled","скалист",43.3646,25.047
"Bulgarian","bul","bul","hairy","космат","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0,TRUE,"trill",FALSE,FALSE,"trilled","космат",43.3646,25.047
"Bulgarian","bul","bul","prickly","бодлив","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",5.2,TRUE,"trill",FALSE,TRUE,"trilled","бодлив",43.3646,25.047
"Bulgarian","bul","bul","thorny","трънлив","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",5.8,TRUE,"trill",TRUE,TRUE,"trilled","трънлив",43.3646,25.047
"Bulgarian","bul","bul","waxy","восъчен","yes","Google",42.5,25,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-3.6,FALSE,"trill",FALSE,FALSE,"trilled","восъчен",43.3646,25.047
"Bosnian","bos","bos","velvety","baršunasto","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.3,FALSE,NA,TRUE,FALSE,"other","baršunasto",43,18
"Bosnian","bos","bos","coated","premazan","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-2.8,FALSE,NA,TRUE,FALSE,"other","premazan",43,18
"Bosnian","bos","bos","ribbed","rebrastani","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.4,TRUE,NA,TRUE,FALSE,"other","rebrastani",43,18
"Bosnian","bos","bos","abrasive","abrazivni","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",6.3,TRUE,NA,TRUE,FALSE,"other","abrazivni",43,18
"Bosnian","bos","bos","slippery","klizavo","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,NA,FALSE,TRUE,"other","klizavo",43,18
"Bosnian","bos","bos","wooden","drveni","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",1.3,TRUE,NA,TRUE,FALSE,"other","drveni",43,18
"Bosnian","bos","bos","metallic","metalik","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-1.9,FALSE,NA,FALSE,TRUE,"other","metalik",43,18
"Bosnian","bos","bos","polished","polirani","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.3,FALSE,NA,TRUE,TRUE,"other","polirani",43,18
"Bosnian","bos","bos","sandy","peščana","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.9,TRUE,NA,FALSE,FALSE,"other","peščana",43,18
"Bosnian","bos","bos","gelatinous","želatinozni","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.2,FALSE,NA,FALSE,TRUE,"other","želatinozni",43,18
"Bosnian","bos","bos","bald","ćelav","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.1,FALSE,NA,FALSE,TRUE,"other","ćelav",43,18
"Bosnian","bos","bos","corroded","korodiran","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",3.5,TRUE,NA,TRUE,FALSE,"other","korodiran",43,18
"Bosnian","bos","bos","creamy","kremasto","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-4.8,FALSE,NA,TRUE,FALSE,"other","kremasto",43,18
"Bosnian","bos","bos","lubricated","podmazan","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.2,FALSE,NA,FALSE,FALSE,"other","podmazan",43,18
"Bosnian","bos","bos","perforated","perforirani","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.4,TRUE,NA,TRUE,FALSE,"other","perforirani",43,18
"Bosnian","bos","bos","fibrous","vlaknast","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",2.3,TRUE,NA,FALSE,TRUE,"other","vlaknast",43,18
"Bosnian","bos","bos","silky","svilenkasta","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-5.9,FALSE,NA,FALSE,TRUE,"other","svilenkasta",43,18
"Bosnian","bos","bos","smooth","glatko","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-6.9,FALSE,NA,FALSE,TRUE,"other","glatko",43,18
"Bosnian","bos","bos","hairy","dlakav","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0,TRUE,NA,FALSE,TRUE,"other","dlakav",43,18
"Bosnian","bos","bos","woven","tkani","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",-0.2,FALSE,NA,FALSE,FALSE,"other","tkani",43,18
"Bosnian","bos","bos","blunt","tupi","yes","Google",43,18,"Indo-European","Balto-Slavic","Europe","W and SW Eurasia",0.5,TRUE,NA,FALSE,FALSE,"other","tupi",43,18
"Catalan","cat","cat","velvety","vellutat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",FALSE,FALSE,"OUT","vellutat",41.453,1.569
"Catalan","cat","cat","abrasive","abrasiu","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.3,TRUE,"mixed with trill",TRUE,FALSE,"OUT","abrasiu",41.453,1.569
"Catalan","cat","cat","bony","òssia","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.5,TRUE,"mixed with trill",FALSE,FALSE,"OUT","òssia",41.453,1.569
"Catalan","cat","cat","slippery","relliscós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",TRUE,FALSE,"OUT","relliscós",41.453,1.569
"Catalan","cat","cat","rough","rugós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",6.2,TRUE,"mixed with trill",TRUE,FALSE,"OUT","rugós",41.453,1.569
"Catalan","cat","cat","coarse","tosca","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5.4,TRUE,"mixed with trill",FALSE,FALSE,"OUT","tosca",41.453,1.569
"Catalan","cat","cat","metallic","metàl·lics","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-1.9,FALSE,"mixed with trill",FALSE,TRUE,"OUT","metàl·lics",41.453,1.569
"Catalan","cat","cat","polished","polit","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.3,FALSE,"mixed with trill",FALSE,TRUE,"OUT","polit",41.453,1.569
"Catalan","cat","cat","painted","pintat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3,FALSE,"mixed with trill",FALSE,FALSE,"OUT","pintat",41.453,1.569
"Catalan","cat","cat","crumpled","arrugat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.1,TRUE,"mixed with trill",TRUE,FALSE,"OUT","arrugat",41.453,1.569
"Catalan","cat","cat","sandy","sorrenc","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.9,TRUE,"mixed with trill",TRUE,FALSE,"OUT","sorrenc",41.453,1.569
"Catalan","cat","cat","firm","ferma","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.2,TRUE,"mixed with trill",TRUE,FALSE,"OUT","ferma",41.453,1.569
"Catalan","cat","cat","gelatinous","gelatinosa","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.2,FALSE,"mixed with trill",FALSE,TRUE,"OUT","gelatinosa",41.453,1.569
"Catalan","cat","cat","bald","calb","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.1,FALSE,"mixed with trill",FALSE,TRUE,"OUT","calb",41.453,1.569
"Catalan","cat","cat","corroded","corroït","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"mixed with trill",TRUE,FALSE,"OUT","corroït",41.453,1.569
"Catalan","cat","cat","craterous","craterós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.6,TRUE,"mixed with trill",TRUE,FALSE,"OUT","craterós",41.453,1.569
"Catalan","cat","cat","creamy","cremós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-4.8,FALSE,"mixed with trill",TRUE,FALSE,"OUT","cremós",41.453,1.569
"Catalan","cat","cat","varnished","envernissat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.7,FALSE,"mixed with trill",TRUE,FALSE,"OUT","envernissat",41.453,1.569
"Catalan","cat","cat","flat","pla","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-2.7,FALSE,"mixed with trill",FALSE,TRUE,"OUT","pla",41.453,1.569
"Catalan","cat","cat","slimy","baboso","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.2,FALSE,"mixed with trill",FALSE,FALSE,"OUT","baboso",41.453,1.569
"Catalan","cat","cat","oily","oliosa","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",FALSE,TRUE,"OUT","oliosa",41.453,1.569
"Catalan","cat","cat","lubricated","lubricat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-6.2,FALSE,"mixed with trill",TRUE,TRUE,"OUT","lubricat",41.453,1.569
"Catalan","cat","cat","perforated","perforat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0.4,TRUE,"mixed with trill",TRUE,FALSE,"OUT","perforat",41.453,1.569
"Catalan","cat","cat","dusty","polsós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-0.8,FALSE,"mixed with trill",FALSE,TRUE,"OUT","polsós",41.453,1.569
"Catalan","cat","cat","cracked","esquerdat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",3.5,TRUE,"mixed with trill",TRUE,FALSE,"OUT","esquerdat",41.453,1.569
"Catalan","cat","cat","rugged","accidentat","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4,TRUE,"mixed with trill",FALSE,FALSE,"OUT","accidentat",41.453,1.569
"Catalan","cat","cat","fibrous","fibrós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",2.3,TRUE,"mixed with trill",TRUE,FALSE,"OUT","fibrós",41.453,1.569
"Catalan","cat","cat","silky","sedós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-5.9,FALSE,"mixed with trill",FALSE,FALSE,"OUT","sedós",41.453,1.569
"Catalan","cat","cat","rocky","rocós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",4.8,TRUE,"mixed with trill",TRUE,FALSE,"OUT","rocós",41.453,1.569
"Catalan","cat","cat","hairy","pelut","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",0,TRUE,"mixed with trill",FALSE,TRUE,"OUT","pelut",41.453,1.569
"Catalan","cat","cat","thorny","espinós","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",5.8,TRUE,"mixed with trill",FALSE,FALSE,"OUT","espinós",41.453,1.569
"Catalan","cat","cat","waxy","cerosa","yes","Google",41.75,2,"Indo-European","Italic-Celtic","Europe","W and SW Eurasia",-3.6,FALSE,"mixed with trill",TRUE,FALSE,"OUT","cerosa",41.453,1.569
