Language,ISO_code,Phoible_code,Meaning,Form,Trill,Dataset,Latitude,Longitude,Family,Branch,Area,Continent,Rough.M,rough,R_type,r,l,revision,Form_norm,Latitude_fixed,Longitude_fixed,CleanForm,CleanFormLength,CleanFormNorm,CleanFormNormLength
Belarusian,bel,bel,ribbed,рабрысты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.4000,True,NA,True,False,trilled,рабрысты,54.0000,28.0000,рабрысты,8,рабрысты,8
Belarusian,bel,bel,abrasive,абразіўны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.3000,True,NA,True,False,trilled,абразіўны,54.0000,28.0000,абразіўны,9,абразіўны,9
Belarusian,bel,bel,bony,кашчавы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,2.5000,True,NA,False,False,trilled,кашчавы,54.0000,28.0000,кашчавы,7,кашчавы,7
Belarusian,bel,bel,slippery,слізкі,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-6.2000,False,NA,False,True,trilled,слізкі,54.0000,28.0000,слізкі,6,слізкі,6
Belarusian,bel,bel,rough,грубы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.2000,True,NA,True,False,trilled,грубы,54.0000,28.0000,грубы,5,грубы,5
Belarusian,bel,bel,textured,тэкстураваных,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0.8000,True,NA,True,False,trilled,тэкстураваных,54.0000,28.0000,тэкстураваных,13,тэкстураваных,13
Belarusian,bel,bel,polished,паліраваны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-5.3000,False,NA,True,True,trilled,паліраваны,54.0000,28.0000,паліраваны,10,паліраваны,10
Belarusian,bel,bel,painted,афарбаваны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-3.0000,False,NA,True,False,trilled,афарбаваны,54.0000,28.0000,афарбаваны,10,афарбаваны,10
Belarusian,bel,bel,serrated,вышчэрблены,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,4.0000,True,NA,True,True,trilled,вышчэрблены,54.0000,28.0000,вышчэрблены,11,вышчэрблены,11
Belarusian,bel,bel,woolly,шарсцісты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0.0000,True,NA,True,False,trilled,шарсцісты,54.0000,28.0000,шарсцісты,9,шарсцісты,9
Belarusian,bel,bel,crinkly,маршчыністы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,2.7000,True,NA,True,False,trilled,маршчыністы,54.0000,28.0000,маршчыністы,11,маршчыністы,11
Belarusian,bel,bel,crumpled,пакамячаную,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.1000,True,NA,False,False,trilled,пакамячаную,54.0000,28.0000,пакамячаную,11,пакамячаную,11
Belarusian,bel,bel,sandy,пяшчаны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.9000,True,NA,False,False,trilled,пяшчаны,54.0000,28.0000,пяшчаны,7,пяшчаны,7
Belarusian,bel,bel,scratchy,калючы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,5.0000,True,NA,False,True,trilled,калючы,54.0000,28.0000,калючы,6,калючы,6
Belarusian,bel,bel,pebbly,пакрыты галькай,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.8000,True,NA,True,True,trilled,пакрыты галькай,54.0000,28.0000,пакрытыгалькай,14,пакрытыгалькай,14
Belarusian,bel,bel,firm,фірма,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,4.2000,True,NA,True,False,trilled,фірма,54.0000,28.0000,фірма,5,фірма,5
Belarusian,bel,bel,ceramic,керамічны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-2.5000,False,NA,True,False,trilled,керамічны,54.0000,28.0000,керамічны,9,керамічны,9
Belarusian,bel,bel,gelatinous,сцюдзяністы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-4.2000,False,NA,False,False,trilled,сцюдзяністы,54.0000,28.0000,сцюдзяністы,11,сцюдзяністы,11
Belarusian,bel,bel,bald,пляшывы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-4.1000,False,NA,False,True,trilled,пляшывы,54.0000,28.0000,пляшывы,7,пляшывы,7
Belarusian,bel,bel,creamy,сметанковы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-4.8000,False,NA,False,False,trilled,сметанковы,54.0000,28.0000,сметанковы,10,сметанковы,10
Belarusian,bel,bel,varnished,лакаваны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-3.7000,False,NA,False,True,trilled,лакаваны,54.0000,28.0000,лакаваны,8,лакаваны,8
Belarusian,bel,bel,holey,дзіравы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,2.0000,True,NA,True,False,trilled,дзіравы,54.0000,28.0000,дзіравы,7,дзіравы,7
Belarusian,bel,bel,grimy,мурзаты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-1.2000,False,NA,True,False,trilled,мурзаты,54.0000,28.0000,мурзаты,7,мурзаты,7
Belarusian,bel,bel,oily,масляністы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-6.2000,False,NA,False,True,trilled,масляністы,54.0000,28.0000,масляністы,10,масляністы,10
Belarusian,bel,bel,crumbly,рассыпісты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.2000,True,NA,True,False,trilled,рассыпісты,54.0000,28.0000,расыпісты,9,расыпісты,9
Belarusian,bel,bel,perforated,перфараваны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0.4000,True,NA,True,False,trilled,перфараваны,54.0000,28.0000,перфараваны,11,перфараваны,11
Belarusian,bel,bel,scaly,лускаваты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,1.9000,True,NA,False,True,trilled,лускаваты,54.0000,28.0000,лускаваты,9,лускаваты,9
Belarusian,bel,bel,dusty,пыльны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-0.8000,False,NA,False,True,trilled,пыльны,54.0000,28.0000,пыльны,6,пыльны,6
Belarusian,bel,bel,ragged,абарваны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.3000,True,NA,True,False,trilled,абарваны,54.0000,28.0000,абарваны,8,абарваны,8
Belarusian,bel,bel,scrunchy,гумка для валасоў,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0.6000,True,NA,False,True,trilled,гумка для валасоў,54.0000,28.0000,гумкадляваласоў,15,гумкадляваласоў,15
Belarusian,bel,bel,fibrous,кудзелісты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,2.3000,True,NA,False,True,trilled,кудзелісты,54.0000,28.0000,кудзелісты,10,кудзелісты,10
Belarusian,bel,bel,silky,шаўкавісты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-5.9000,False,NA,False,False,trilled,шаўкавісты,54.0000,28.0000,шаўкавісты,10,шаўкавісты,10
Belarusian,bel,bel,satiny,атл`асный,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-5.3000,False,NA,False,True,trilled,атл`асный,54.0000,28.0000,атл`асный,9,атл`асный,9
Belarusian,bel,bel,smooth,гладкі,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-6.9000,False,NA,False,True,trilled,гладкі,54.0000,28.0000,гладкі,6,гладкі,6
Belarusian,bel,bel,bristly,шчаціністы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,4.4000,True,NA,False,False,trilled,шчаціністы,54.0000,28.0000,шчаціністы,10,шчаціністы,10
Belarusian,bel,bel,rocky,скалісты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,4.8000,True,NA,False,True,trilled,скалісты,54.0000,28.0000,скалісты,8,скалісты,8
Belarusian,bel,bel,hairy,валасаты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0.0000,True,NA,False,True,trilled,валасаты,54.0000,28.0000,валасаты,8,валасаты,8
Belarusian,bel,bel,furry,пухнаты,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-2.8000,False,NA,False,False,trilled,пухнаты,54.0000,28.0000,пухнаты,7,пухнаты,7
Belarusian,bel,bel,woven,тканы,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-0.2000,False,NA,False,False,trilled,тканы,54.0000,28.0000,тканы,5,тканы,5
Belarusian,bel,bel,greasy,сальны,yes,Google,54.0000,28.0000,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-5.1000,False,NA,False,True,trilled,сальны,54.0000,28.0000,сальны,6,сальны,6
Bulgarian,bul,bul,abrasive,абразив,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.3000,True,trill,True,False,trilled,абразив,43.3646,25.0470,абразив,7,абразив,7
Bulgarian,bul,bul,slippery,хлъзгав,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2000,False,trill,False,True,trilled,хлъзгав,43.3646,25.0470,хлъзгав,7,хлъзгав,7
Bulgarian,bul,bul,rough,груб,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.2000,True,trill,True,False,trilled,груб,43.3646,25.0470,груб,4,груб,4
Bulgarian,bul,bul,jagged,назъбен,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.3000,True,trill,False,False,trilled,назъбен,43.3646,25.0470,назъбен,7,назъбен,7
Bulgarian,bul,bul,textured,текстуриран,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.8000,True,trill,True,False,trilled,текстуриран,43.3646,25.0470,текстуриран,11,текстуриран,11
Bulgarian,bul,bul,wooden,дървен,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,1.3000,True,trill,True,False,trilled,дървен,43.3646,25.0470,дървен,6,дървен,6
Bulgarian,bul,bul,metallic,метален,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.9000,False,trill,False,True,trilled,метален,43.3646,25.0470,метален,7,метален,7
Bulgarian,bul,bul,polished,полиран,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.3000,False,trill,True,True,trilled,полиран,43.3646,25.0470,полиран,7,полиран,7
Bulgarian,bul,bul,painted,боядисан,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-3.0000,False,trill,False,False,trilled,боядисан,43.3646,25.0470,боядисан,8,боядисан,8
Bulgarian,bul,bul,fine,глоба,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.2000,False,trill,False,True,trilled,глоба,43.3646,25.0470,глоба,5,глоба,5
Bulgarian,bul,bul,sandy,пясъчен,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9000,True,trill,False,False,trilled,пясъчен,43.3646,25.0470,пясъчен,7,пясъчен,7
Bulgarian,bul,bul,icy,леден,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.3000,False,trill,False,True,trilled,леден,43.3646,25.0470,леден,5,леден,5
Bulgarian,bul,bul,ceramic,керамичен,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.5000,False,trill,True,False,trilled,керамичен,43.3646,25.0470,керамичен,9,керамичен,9
Bulgarian,bul,bul,bald,плешив,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.1000,False,trill,False,True,trilled,плешив,43.3646,25.0470,плешив,6,плешив,6
Bulgarian,bul,bul,corroded,корозирали,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5000,True,trill,True,True,trilled,корозирали,43.3646,25.0470,корозирали,10,корозирали,10
Bulgarian,bul,bul,oily,мазен,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2000,False,trill,False,False,trilled,мазен,43.3646,25.0470,мазен,5,мазен,5
Bulgarian,bul,bul,perforated,перфориран,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.4000,True,trill,True,False,trilled,перфориран,43.3646,25.0470,перфориран,10,перфориран,10
Bulgarian,bul,bul,dusty,прашен,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.8000,False,trill,True,False,trilled,прашен,43.3646,25.0470,прашен,6,прашен,6
Bulgarian,bul,bul,cracked,напукан,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5000,True,trill,False,False,trilled,напукан,43.3646,25.0470,напукан,7,напукан,7
Bulgarian,bul,bul,ragged,дрипав,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.3000,True,trill,True,False,trilled,дрипав,43.3646,25.0470,дрипав,6,дрипав,6
Bulgarian,bul,bul,fibrous,влакнест,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.3000,True,trill,False,True,trilled,влакнест,43.3646,25.0470,влакнест,8,влакнест,8
Bulgarian,bul,bul,smooth,гладък,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.9000,False,trill,False,True,trilled,гладък,43.3646,25.0470,гладък,6,гладък,6
Bulgarian,bul,bul,sleek,лъскав,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.6000,False,trill,False,True,trilled,лъскав,43.3646,25.0470,лъскав,6,лъскав,6
Bulgarian,bul,bul,grainy,зърнест,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9000,True,trill,True,False,trilled,зърнест,43.3646,25.0470,зърнест,7,зърнест,7
Bulgarian,bul,bul,rocky,скалист,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.8000,True,trill,False,True,trilled,скалист,43.3646,25.0470,скалист,7,скалист,7
Bulgarian,bul,bul,hairy,космат,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.0000,True,trill,False,False,trilled,космат,43.3646,25.0470,космат,6,космат,6
Bulgarian,bul,bul,prickly,бодлив,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.2000,True,trill,False,True,trilled,бодлив,43.3646,25.0470,бодлив,6,бодлив,6
Bulgarian,bul,bul,thorny,трънлив,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.8000,True,trill,True,True,trilled,трънлив,43.3646,25.0470,трънлив,7,трънлив,7
Bulgarian,bul,bul,waxy,восъчен,yes,Google,42.5000,25.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-3.6000,False,trill,False,False,trilled,восъчен,43.3646,25.0470,восъчен,7,восъчен,7
Bosnian,bos,bos,velvety,baršunasto,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.3000,False,NA,True,False,other,baršunasto,43.0000,18.0000,baršunasto,10,baršunasto,10
Bosnian,bos,bos,coated,premazan,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.8000,False,NA,True,False,other,premazan,43.0000,18.0000,premazan,8,premazan,8
Bosnian,bos,bos,ribbed,rebrastani,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.4000,True,NA,True,False,other,rebrastani,43.0000,18.0000,rebrastani,10,rebrastani,10
Bosnian,bos,bos,abrasive,abrazivni,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.3000,True,NA,True,False,other,abrazivni,43.0000,18.0000,abrazivni,9,abrazivni,9
Bosnian,bos,bos,slippery,klizavo,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2000,False,NA,False,True,other,klizavo,43.0000,18.0000,klizavo,7,klizavo,7
Bosnian,bos,bos,wooden,drveni,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,1.3000,True,NA,True,False,other,drveni,43.0000,18.0000,drveni,6,drveni,6
Bosnian,bos,bos,metallic,metalik,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.9000,False,NA,False,True,other,metalik,43.0000,18.0000,metalik,7,metalik,7
Bosnian,bos,bos,polished,polirani,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.3000,False,NA,True,True,other,polirani,43.0000,18.0000,polirani,8,polirani,8
Bosnian,bos,bos,sandy,peščana,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9000,True,NA,False,False,other,peščana,43.0000,18.0000,peščana,7,peščana,7
Bosnian,bos,bos,gelatinous,želatinozni,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.2000,False,NA,False,True,other,želatinozni,43.0000,18.0000,želatinozni,11,želatinozni,11
Bosnian,bos,bos,bald,ćelav,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.1000,False,NA,False,True,other,ćelav,43.0000,18.0000,ćelav,5,ćelav,5
Bosnian,bos,bos,corroded,korodiran,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5000,True,NA,True,False,other,korodiran,43.0000,18.0000,korodiran,9,korodiran,9
Bosnian,bos,bos,creamy,kremasto,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.8000,False,NA,True,False,other,kremasto,43.0000,18.0000,kremasto,8,kremasto,8
Bosnian,bos,bos,lubricated,podmazan,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2000,False,NA,False,False,other,podmazan,43.0000,18.0000,podmazan,8,podmazan,8
Bosnian,bos,bos,perforated,perforirani,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.4000,True,NA,True,False,other,perforirani,43.0000,18.0000,perforirani,11,perforirani,11
Bosnian,bos,bos,fibrous,vlaknast,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.3000,True,NA,False,True,other,vlaknast,43.0000,18.0000,vlaknast,8,vlaknast,8
Bosnian,bos,bos,silky,svilenkasta,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.9000,False,NA,False,True,other,svilenkasta,43.0000,18.0000,svilenkasta,11,svilenkasta,11
Bosnian,bos,bos,smooth,glatko,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.9000,False,NA,False,True,other,glatko,43.0000,18.0000,glatko,6,glatko,6
Bosnian,bos,bos,hairy,dlakav,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.0000,True,NA,False,True,other,dlakav,43.0000,18.0000,dlakav,6,dlakav,6
Bosnian,bos,bos,woven,tkani,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.2000,False,NA,False,False,other,tkani,43.0000,18.0000,tkani,5,tkani,5
Bosnian,bos,bos,blunt,tupi,yes,Google,43.0000,18.0000,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.5000,True,NA,False,False,other,tupi,43.0000,18.0000,tupi,4,tupi,4
Catalan,cat,cat,velvety,vellutat,yes,Google,41.7500,2.0000,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.3000,False,mixed with trill,False,False,OUT,vellutat,41.4530,1.5690,velutat,7,velutat,7
Catalan,cat,cat,abrasive,abrasiu,yes,Google,41.7500,2.0000,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.3000,True,mixed with trill,True,False,OUT,abrasiu,41.4530,1.5690,abrasiu,7,abrasiu,7
Catalan,cat,cat,bony,òssia,yes,Google,41.7500,2.0000,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,2.5000,True,mixed with trill,False,False,OUT,òssia,41.4530,1.5690,òsia,4,òsia,4
Catalan,cat,cat,slippery,relliscós,yes,Google,41.7500,2.0000,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.2000,False,mixed with trill,True,False,OUT,relliscós,41.4530,1.5690,reliscós,8,reliscós,8
Catalan,cat,cat,rough,rugós,yes,Google,41.7500,2.0000,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2000,True,mixed with trill,True,False,OUT,rugós,41.4530,1.5690,rugós,5,rugós,5
Catalan,cat,cat,coarse,tosca,yes,Google,41.7500,2.0000,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,5.4000,True,mixed with trill,False,False,OUT,tosca,41.4530,1.5690,tosca,5,tosca,5
